,date,object_code,trips
851,2022-02-06,025Y,174657
852,2022-02-07,025Y,229922
853,2022-02-08,025Y,361417
854,2022-02-09,025Y,461900
855,2022-02-10,025Y,513699
856,2022-02-11,025Y,550653
857,2022-02-12,025Y,532505
858,2022-02-13,025Y,462296
859,2022-02-14,025Y,515214
860,2022-02-15,025Y,558961
861,2022-02-16,025Y,541497
862,2022-02-17,025Y,539870
863,2022-02-18,025Y,556424
864,2022-02-19,025Y,521799
865,2022-02-20,025Y,460857
866,2022-02-21,025Y,513582
867,2022-02-22,025Y,580419
868,2022-02-23,025Y,607682
869,2022-02-24,025Y,606070
870,2022-02-25,025Y,601884
871,2022-02-26,025Y,545422
872,2022-02-27,025Y,450163
873,2022-02-28,025Y,507593
874,2022-03-01,025Y,581386
875,2022-03-02,025Y,604471
876,2022-03-03,025Y,611363
877,2022-03-04,025Y,605219
878,2022-03-05,025Y,543958
879,2022-03-06,025Y,649458
880,2022-03-07,025Y,720513
881,2022-03-08,025Y,726082
882,2022-03-09,025Y,692683
883,2022-03-10,025Y,712459
884,2022-03-11,025Y,627614
885,2022-03-12,025Y,537511
886,2022-03-13,025Y,368139
887,2022-03-14,025Y,431897
888,2022-03-15,025Y,440749
889,2022-03-16,025Y,498731
890,2022-03-17,025Y,520005
891,2022-03-18,025Y,546498
892,2022-03-19,025Y,504306
893,2022-03-20,025Y,401619
894,2022-03-21,025Y,459881
895,2022-03-22,025Y,519188
896,2021-11-14,027Y,1592494
897,2021-11-15,027Y,1161192
898,2021-11-16,027Y,977941
899,2021-11-17,027Y,943954
900,2021-11-18,027Y,902787
901,2021-11-19,027Y,876202
902,2021-11-20,027Y,829845
903,2021-11-21,027Y,731778
904,2021-11-22,027Y,815106
905,2021-11-23,027Y,811413
906,2021-11-24,027Y,922391
907,2021-11-25,027Y,907912
908,2021-11-26,027Y,901062
909,2021-11-28,027Y,716942
910,2021-11-29,027Y,820562
911,2021-11-30,027Y,807735
912,2021-12-01,027Y,867455
913,2021-12-02,027Y,881852
914,2021-12-03,027Y,946900
915,2021-12-04,027Y,858632
916,2021-12-05,027Y,750692
917,2021-12-06,027Y,836420
918,2021-12-07,027Y,826893
919,2021-12-08,027Y,905677
920,2021-12-09,027Y,909831
921,2021-12-10,027Y,1026963
922,2021-12-11,027Y,873376
923,2021-12-12,027Y,759158
924,2021-12-13,027Y,1072896
925,2021-12-14,027Y,1347890
926,2021-12-15,027Y,1243519
927,2021-12-16,027Y,1054951
928,2021-12-17,027Y,985567
929,2021-12-18,027Y,861496
930,2021-12-19,027Y,760244
931,2021-12-20,027Y,843857
932,2021-12-21,027Y,833231
933,2021-12-22,027Y,897179
934,2021-12-23,027Y,939644
935,2021-12-24,027Y,954572
936,2021-12-25,027Y,844802
937,2021-12-26,027Y,742967
938,2021-12-27,027Y,920272
939,2021-12-28,027Y,923403
940,2021-12-29,027Y,972235
941,2021-12-30,027Y,969822
942,2021-12-31,027Y,934375
943,2022-01-01,027Y,777315
944,2022-01-02,027Y,675288
945,2022-01-03,027Y,633059
946,2022-01-04,027Y,804840
947,2022-01-05,027Y,892691
948,2022-01-06,027Y,983312
949,2022-01-07,027Y,975824
950,2022-01-08,027Y,898007
951,2022-01-09,027Y,775153
952,2022-01-10,027Y,921028
953,2022-01-11,027Y,873883
954,2022-01-12,027Y,1078474
955,2022-01-13,027Y,1267446
956,2022-01-14,027Y,1116008
957,2022-01-15,027Y,1005878
958,2022-01-16,027Y,972021
959,2022-01-17,027Y,1080185
960,2022-01-18,027Y,1019387
961,2022-01-19,027Y,1018621
962,2022-01-20,027Y,1244601
963,2022-01-21,027Y,1149378
964,2022-01-22,027Y,1016337
965,2022-01-23,027Y,1038862
966,2022-01-24,027Y,1186738
967,2022-01-25,027Y,1240541
968,2022-01-26,027Y,1265251
969,2022-01-27,027Y,1245196
970,2022-01-28,027Y,1141324
971,2022-01-29,027Y,983627
972,2022-01-30,027Y,681315
973,2022-01-31,027Y,405075
974,2022-02-01,027Y,259096
975,2022-02-02,027Y,172299
976,2022-02-03,027Y,166241
977,2022-02-04,027Y,193908
978,2022-02-05,027Y,259026
979,2022-02-06,027Y,300517
980,2022-02-07,027Y,388198
981,2022-02-08,027Y,558829
982,2022-02-09,027Y,672748
983,2022-02-10,027Y,749055
984,2022-02-11,027Y,809260
985,2022-02-12,027Y,790425
986,2022-02-13,027Y,736158
987,2022-02-14,027Y,800933
988,2022-02-15,027Y,752456
989,2022-02-16,027Y,783618
990,2022-02-17,027Y,747834
991,2022-02-18,027Y,789263
992,2022-02-19,027Y,753059
993,2022-02-20,027Y,740344
994,2022-02-21,027Y,784725
995,2022-02-22,027Y,782266
996,2022-02-23,027Y,826945
997,2022-02-24,027Y,842305
998,2022-02-25,027Y,852424
999,2022-02-26,027Y,784177
1000,2022-02-27,027Y,718144
1001,2022-02-28,027Y,808208
1002,2022-03-01,027Y,811735
1003,2022-03-02,027Y,877760
1004,2022-03-03,027Y,865281
1005,2022-03-04,027Y,864353
1006,2022-03-05,027Y,807483
1007,2022-03-06,027Y,848575
1008,2022-03-07,027Y,1194595
1009,2022-03-08,027Y,1052322
1010,2022-03-09,027Y,1038138
1011,2022-03-10,027Y,1040351
1012,2022-03-11,027Y,953473
1013,2022-03-12,027Y,806094
1014,2022-03-13,027Y,720726
1015,2022-03-14,027Y,829299
1016,2022-03-15,027Y,796923
1017,2022-03-16,027Y,823160
1018,2022-03-17,027Y,804396
1019,2022-03-18,027Y,825348
1020,2022-03-19,027Y,712441
1021,2022-03-20,027Y,637096
1022,2022-03-21,027Y,716251
1023,2022-03-22,027Y,691568
1024,2021-11-14,028Y,2126327
1025,2021-11-15,028Y,2109496
1026,2021-11-16,028Y,1477863
1027,2021-11-17,028Y,1362347
1028,2021-11-18,028Y,1308541
1029,2021-11-19,028Y,1276633
1030,2021-11-20,028Y,1099526
1031,2021-11-21,028Y,1032246
1032,2021-11-22,028Y,1122314
1033,2021-11-23,028Y,1092929
1034,2021-11-24,028Y,1194741
1035,2021-11-25,028Y,1185443
1036,2021-11-26,028Y,1178386
1037,2021-11-28,028Y,941855
1038,2021-11-29,028Y,1067318
1039,2021-11-30,028Y,1059215
1040,2021-12-01,028Y,1104172
1041,2021-12-02,028Y,1142321
1042,2021-12-03,028Y,1136441
1043,2021-12-04,028Y,1009709
1044,2021-12-05,028Y,914081
1045,2021-12-06,028Y,1053118
1046,2021-12-07,028Y,1029421
1047,2021-12-08,028Y,1118060
1048,2021-12-09,028Y,1164786
1049,2021-12-10,028Y,1225911
1050,2021-12-11,028Y,1074220
1051,2021-12-12,028Y,940640
1052,2021-12-13,028Y,1209952
1053,2021-12-14,028Y,1443703
1054,2021-12-15,028Y,1523261
1055,2021-12-16,028Y,1406787
1056,2021-12-17,028Y,1252532
1057,2021-12-18,028Y,1060224
1058,2021-12-19,028Y,928695
1059,2021-12-20,028Y,1060550
1060,2021-12-21,028Y,1060791
1061,2021-12-22,028Y,1129887
1062,2021-12-23,028Y,1159716
1063,2021-12-24,028Y,1174644
1064,2021-12-25,028Y,1055261
1065,2021-12-26,028Y,885560
1066,2021-12-27,028Y,1050509
1067,2021-12-28,028Y,1068028
1068,2021-12-29,028Y,1125417
1069,2021-12-30,028Y,1275472
1070,2021-12-31,028Y,1166327
1071,2022-01-01,028Y,944362
1072,2022-01-02,028Y,832137
1073,2022-01-03,028Y,801065
1074,2022-01-04,028Y,985586
1075,2022-01-05,028Y,1068342
1076,2022-01-06,028Y,1206908
1077,2022-01-07,028Y,1189180
1078,2022-01-08,028Y,1070969
1079,2022-01-09,028Y,867055
1080,2022-01-10,028Y,1184182
1081,2022-01-11,028Y,1155124
1082,2022-01-12,028Y,1277744
1083,2022-01-13,028Y,1354284
1084,2022-01-14,028Y,1370079
1085,2022-01-15,028Y,1208760
1086,2022-01-16,028Y,1100756
1087,2022-01-17,028Y,1305732
1088,2022-01-18,028Y,1266687
1089,2022-01-19,028Y,1330920
1090,2022-01-20,028Y,1367113
1091,2022-01-21,028Y,1426635
1092,2022-01-22,028Y,1294955
1093,2022-01-23,028Y,1141578
1094,2022-01-24,028Y,1408365
1095,2022-01-25,028Y,1461933
1096,2022-01-26,028Y,1523317
1097,2022-01-27,028Y,1506155
1098,2022-01-28,028Y,1411638
1099,2022-01-29,028Y,1261932
1100,2022-01-30,028Y,1020406
1101,2022-01-31,028Y,658487
1102,2022-02-01,028Y,398957
1103,2022-02-02,028Y,335382
1104,2022-02-03,028Y,274436
1105,2022-02-04,028Y,302313
1106,2022-02-05,028Y,388446
1107,2022-02-06,028Y,468707
1108,2022-02-07,028Y,662806
1109,2022-02-08,028Y,785967
1110,2022-02-09,028Y,955002
1111,2022-02-10,028Y,1116871
1112,2022-02-11,028Y,1157093
1113,2022-02-12,028Y,1112420
1114,2022-02-13,028Y,1052060
1115,2022-02-14,028Y,1162439
1116,2022-02-15,028Y,1068222
1117,2022-02-16,028Y,1131463
1118,2022-02-17,028Y,1106624
1119,2022-02-18,028Y,1104636
1120,2022-02-19,028Y,1026333
1121,2022-02-20,028Y,949725
1122,2022-02-21,028Y,1078013
1123,2022-02-22,028Y,1029029
1124,2022-02-23,028Y,1087159
1125,2022-02-24,028Y,1167006
1126,2022-02-25,028Y,1150187
1127,2022-02-26,028Y,1024659
1128,2022-02-27,028Y,909483
1129,2022-02-28,028Y,1068274
1130,2022-03-01,028Y,1054136
1131,2022-03-02,028Y,1124833
1132,2022-03-03,028Y,1118502
1133,2022-03-04,028Y,1141511
1134,2022-03-05,028Y,1019474
1135,2022-03-06,028Y,1024432
1136,2022-03-07,028Y,1346419
1137,2022-03-08,028Y,1365045
1138,2022-03-09,028Y,1293184
1139,2022-03-10,028Y,1326317
1140,2022-03-11,028Y,1168983
1141,2022-03-12,028Y,988657
1142,2022-03-13,028Y,908180
1143,2022-03-14,028Y,1025665
1144,2022-03-15,028Y,998272
1145,2022-03-16,028Y,1005943
1146,2022-03-17,028Y,1007432
1147,2022-03-18,028Y,1108059
1148,2022-03-19,028Y,949047
1149,2022-03-20,028Y,886458
1150,2022-03-21,028Y,1017215
1151,2022-03-22,028Y,955346
1152,2021-11-14,029Y,1038487
1153,2021-11-15,029Y,818163
1154,2021-11-16,029Y,679578
1155,2021-11-17,029Y,644866
1156,2021-11-18,029Y,609640
1157,2021-11-19,029Y,596884
1158,2021-11-20,029Y,551574
1159,2021-11-21,029Y,489988
1160,2021-11-22,029Y,527001
1161,2021-11-23,029Y,534890
1162,2021-11-24,029Y,576858
1163,2021-11-25,029Y,595496
1164,2021-11-26,029Y,583925
1165,2021-11-28,029Y,484277
1166,2021-11-29,029Y,534679
1167,2021-11-30,029Y,523218
1168,2021-12-01,029Y,586286
1169,2021-12-02,029Y,582824
1170,2021-12-03,029Y,595827
1171,2021-12-04,029Y,541751
1172,2021-12-05,029Y,487116
1173,2021-12-06,029Y,544249
1174,2021-12-07,029Y,537253
1175,2021-12-08,029Y,577654
1176,2021-12-09,029Y,618695
1177,2021-12-10,029Y,645641
1178,2021-12-11,029Y,557559
1179,2021-12-12,029Y,558288
1180,2021-12-13,029Y,633224
1181,2021-12-14,029Y,811611
1182,2021-12-15,029Y,816644
1183,2021-12-16,029Y,695944
1184,2021-12-17,029Y,636727
1185,2021-12-18,029Y,589726
1186,2021-12-19,029Y,492733
1187,2021-12-20,029Y,526235
1188,2021-12-21,029Y,540726
1189,2021-12-22,029Y,581827
1190,2021-12-23,029Y,265892
1191,2021-12-24,029Y,336328
1192,2021-12-25,029Y,337445
1193,2021-12-26,029Y,210148
1194,2021-12-27,029Y,259902
1195,2021-12-28,029Y,192246
1196,2021-12-29,029Y,246593
1197,2021-12-30,029Y,219625
1198,2021-12-31,029Y,297334
1199,2022-01-01,029Y,420034
1200,2022-01-02,029Y,411340
1201,2022-01-03,029Y,354726
1202,2022-01-04,029Y,324886
1203,2022-01-05,029Y,316907
1204,2022-01-06,029Y,314484
1205,2022-01-07,029Y,349707
1206,2022-01-08,029Y,332679
1207,2022-01-09,029Y,344523
1208,2022-01-10,029Y,367497
1209,2022-01-11,029Y,410695
1210,2022-01-12,029Y,454768
1211,2022-01-13,029Y,526401
1212,2022-01-14,029Y,608620
1213,2022-01-15,029Y,611256
1214,2022-01-16,029Y,705171
1215,2022-01-17,029Y,712576
1216,2022-01-18,029Y,721144
1217,2022-01-19,029Y,808598
1218,2022-01-20,029Y,819532
1219,2022-01-21,029Y,826289
1220,2022-01-22,029Y,779437
1221,2022-01-23,029Y,852568
1222,2022-01-24,029Y,942556
1223,2022-01-25,029Y,1130277
1224,2022-01-26,029Y,1159981
1225,2022-01-27,029Y,1092393
1226,2022-01-28,029Y,1118834
1227,2022-01-29,029Y,1095304
1228,2022-01-30,029Y,711380
1229,2022-01-31,029Y,386266
1230,2022-02-01,029Y,228737
1231,2022-02-02,029Y,170520
1232,2022-02-03,029Y,136907
1233,2022-02-04,029Y,147075
1234,2022-02-05,029Y,213832
1235,2022-02-06,029Y,286026
1236,2022-02-07,029Y,430731
1237,2022-02-08,029Y,517136
1238,2022-02-09,029Y,725148
1239,2022-02-10,029Y,810735
1240,2022-02-11,029Y,864346
1241,2022-02-12,029Y,830936
1242,2022-02-13,029Y,788535
1243,2022-02-14,029Y,811586
1244,2022-02-15,029Y,733194
1245,2022-02-16,029Y,759914
1246,2022-02-17,029Y,669753
1247,2022-02-18,029Y,701901
1248,2022-02-19,029Y,660789
1249,2022-02-20,029Y,700364
1250,2022-02-21,029Y,718033
1251,2022-02-22,029Y,694425
1252,2022-02-23,029Y,748610
1253,2022-02-24,029Y,738766
1254,2022-02-25,029Y,744323
1255,2022-02-26,029Y,680786
1256,2022-02-27,029Y,633473
1257,2022-02-28,029Y,714938
1258,2022-03-01,029Y,698150
1259,2022-03-02,029Y,754238
1260,2022-03-03,029Y,749733
1261,2022-03-04,029Y,732220
1262,2022-03-05,029Y,675975
1263,2022-03-06,029Y,661013
1264,2022-03-07,029Y,924733
1265,2022-03-08,029Y,884593
1266,2022-03-09,029Y,877210
1267,2022-03-10,029Y,891443
1268,2022-03-11,029Y,778779
1269,2022-03-12,029Y,634564
1270,2022-03-13,029Y,582160
1271,2022-03-14,029Y,627668
1272,2022-03-15,029Y,563080
1273,2022-03-16,029Y,553618
1274,2022-03-17,029Y,547680
1275,2022-03-18,029Y,565764
1276,2022-03-19,029Y,532369
1277,2022-03-20,029Y,504203
1278,2022-03-21,029Y,567919
1279,2022-03-22,029Y,588704
1280,2021-12-07,111Y,216521
1281,2021-12-08,111Y,225617
1282,2021-12-09,111Y,256568
1283,2021-12-10,111Y,217926
1284,2021-12-11,111Y,222468
1285,2021-12-12,111Y,232619
1286,2021-12-13,111Y,279722
1287,2021-12-14,111Y,285367
1288,2021-12-15,111Y,299824
1289,2021-12-16,111Y,240933
1290,2021-12-17,111Y,251090
1291,2021-12-18,111Y,236026
1292,2021-12-19,111Y,188700
1293,2021-12-20,111Y,172021
1294,2021-12-21,111Y,181039
1295,2021-12-22,111Y,188907
1296,2021-12-23,111Y,174297
1297,2021-12-24,111Y,171697
1298,2021-12-25,111Y,164280
1299,2021-12-26,111Y,168387
1300,2021-12-27,111Y,168624
1301,2021-12-28,111Y,175933
1302,2021-12-29,111Y,195136
1303,2021-12-30,111Y,174343
1304,2021-12-31,111Y,154169
1305,2022-01-01,111Y,198110
1306,2022-01-02,111Y,202494
1307,2022-01-03,111Y,230730
1308,2022-01-04,111Y,206484
1309,2022-01-05,111Y,186666
1310,2022-01-06,111Y,230161
1311,2022-01-07,111Y,192932
1312,2022-01-08,111Y,197074
1313,2022-01-09,111Y,195937
1314,2022-01-10,111Y,180621
1315,2022-01-11,111Y,200337
1316,2022-01-12,111Y,192448
1317,2022-01-13,111Y,190393
1318,2022-01-14,111Y,231407
1319,2022-01-15,111Y,218064
1320,2022-01-16,111Y,188590
1321,2022-01-17,111Y,183008
1322,2022-01-18,111Y,175788
1323,2022-01-19,111Y,226501
1324,2022-01-20,111Y,240090
1325,2022-01-21,111Y,233846
1326,2022-01-22,111Y,222171
1327,2022-01-23,111Y,201920
1328,2022-01-24,111Y,200692
1329,2022-01-25,111Y,185003
1330,2022-01-26,111Y,198170
1331,2022-01-27,111Y,177359
1332,2022-01-28,111Y,175200
1333,2022-01-29,111Y,197581
1334,2022-01-30,111Y,149029
1335,2022-01-31,111Y,522
1336,2022-02-01,111Y,7101
1337,2022-02-02,111Y,1096
1338,2022-02-03,111Y,274
1339,2022-02-04,111Y,136659
1340,2022-02-05,111Y,139501
1341,2022-02-06,111Y,127086
1342,2022-02-07,111Y,101251
1343,2022-02-08,111Y,60738
1344,2022-02-09,111Y,82797
1345,2022-02-10,111Y,89061
1346,2022-02-11,111Y,102148
1347,2022-02-12,111Y,93117
1348,2022-02-13,111Y,109054
1349,2022-02-14,111Y,87842
1350,2022-02-15,111Y,109529
1351,2022-02-16,111Y,103979
1352,2022-02-17,111Y,116973
1353,2022-02-18,111Y,106808
1354,2022-02-19,111Y,89994
1355,2022-02-20,111Y,113357
1356,2022-02-21,111Y,100543
1357,2022-02-22,111Y,119260
1358,2022-02-23,111Y,120264
1359,2022-02-24,111Y,130995
1360,2022-02-25,111Y,128774
1361,2022-02-26,111Y,132951
1362,2022-02-27,111Y,115950
1363,2022-02-28,111Y,123126
1364,2022-03-01,111Y,123060
1365,2022-03-02,111Y,117498
1366,2022-03-03,111Y,125553
1367,2022-03-04,111Y,126493
1368,2022-03-05,111Y,131834
1369,2022-03-06,111Y,126694
1370,2022-03-07,111Y,141375
1371,2022-03-08,111Y,125615
1372,2022-03-09,111Y,141443
1373,2022-03-10,111Y,157022
1374,2022-03-11,111Y,156320
1375,2022-03-12,111Y,178787
1376,2022-03-13,111Y,176300
1377,2022-03-14,111Y,172517
1378,2022-03-15,111Y,169262
1379,2022-03-16,111Y,175595
1380,2022-03-17,111Y,174918
1381,2022-03-18,111Y,166811
1382,2022-03-19,111Y,176907
1383,2022-03-20,111Y,134264
1384,2022-03-21,111Y,161051
1385,2022-03-22,111Y,130786
1386,2021-12-07,222Y,1997
1387,2021-12-08,222Y,1351
1388,2021-12-09,222Y,1368
1389,2021-12-10,222Y,1919
1390,2021-12-11,222Y,2143
1391,2021-12-12,222Y,3889
1392,2021-12-13,222Y,2759
1393,2021-12-14,222Y,1921
1394,2021-12-15,222Y,1536
1395,2021-12-16,222Y,1518
1396,2021-12-17,222Y,1737
1397,2021-12-18,222Y,1273
1398,2021-12-19,222Y,1369
1399,2021-12-20,222Y,1324
1400,2021-12-21,222Y,1299
1401,2021-12-22,222Y,1602
1402,2021-12-23,222Y,1655
1403,2021-12-24,222Y,1740
1404,2021-12-25,222Y,1263
1405,2021-12-26,222Y,1150
1406,2021-12-27,222Y,1359
1407,2021-12-28,222Y,1227
1408,2021-12-29,222Y,1246
1409,2021-12-30,222Y,1396
1410,2021-12-31,222Y,1291
1411,2022-01-01,222Y,1027
1412,2022-01-02,222Y,1007
1413,2022-01-03,222Y,1041
1414,2022-01-04,222Y,1109
1415,2022-01-05,222Y,1198
1416,2022-01-06,222Y,1257
1417,2022-01-07,222Y,1289
1418,2022-01-08,222Y,1284
1419,2022-01-09,222Y,1152
1420,2022-01-10,222Y,1405
1421,2022-01-11,222Y,1293
1422,2022-01-12,222Y,1338
1423,2022-01-13,222Y,1447
1424,2022-01-14,222Y,1400
1425,2022-01-15,222Y,1278
1426,2022-01-16,222Y,1262
1427,2022-01-17,222Y,1146
1428,2022-01-18,222Y,1620
1429,2022-01-19,222Y,1386
1430,2022-01-20,222Y,1469
1431,2022-01-21,222Y,1255
1432,2022-01-22,222Y,1360
1433,2022-01-23,222Y,1255
1434,2022-01-24,222Y,1357
1435,2022-01-25,222Y,1239
1436,2022-01-26,222Y,1381
1437,2022-01-27,222Y,1448
1438,2022-01-28,222Y,1307
1439,2022-01-29,222Y,1126
1440,2022-01-30,222Y,1034
1441,2022-01-31,222Y,686
1442,2022-02-01,222Y,381
1443,2022-02-02,222Y,417
1444,2022-02-03,222Y,358
1445,2022-02-04,222Y,429
1446,2022-02-05,222Y,642
1447,2022-02-06,222Y,537
1448,2022-02-07,222Y,609
1449,2022-02-08,222Y,1092
1450,2022-02-09,222Y,860
1451,2022-02-10,222Y,983
1452,2022-02-11,222Y,1114
1453,2022-02-12,222Y,1104
1454,2022-02-13,222Y,953
1455,2022-02-14,222Y,1202
1456,2022-02-15,222Y,1109
1457,2022-02-16,222Y,1024
1458,2022-02-17,222Y,894
1459,2022-02-18,222Y,959
1460,2022-02-19,222Y,891
1461,2022-02-20,222Y,867
1462,2022-02-21,222Y,916
1463,2022-02-22,222Y,976
1464,2022-02-23,222Y,943
1465,2022-02-24,222Y,812
1466,2022-02-25,222Y,872
1467,2022-02-26,222Y,846
1468,2022-02-27,222Y,816
1469,2022-02-28,222Y,1018
1470,2022-03-01,222Y,886
1471,2022-03-02,222Y,1075
1472,2022-03-03,222Y,1056
1473,2022-03-04,222Y,1089
1474,2022-03-05,222Y,1442
1475,2022-03-06,222Y,1489
1476,2022-03-07,222Y,1116
1477,2022-03-08,222Y,1247
1478,2022-03-09,222Y,1069
1479,2022-03-10,222Y,1092
1480,2022-03-11,222Y,1224
1481,2022-03-12,222Y,1065
1482,2022-03-13,222Y,1025
1483,2022-03-14,222Y,1109
1484,2022-03-15,222Y,1129
1485,2022-03-16,222Y,1571
1486,2022-03-17,222Y,1623
1487,2022-03-18,222Y,1945
1488,2022-03-19,222Y,1595
1489,2022-03-20,222Y,1395
1490,2022-03-21,222Y,1213
1491,2022-03-22,222Y,1977
1492,2021-12-07,300Y,207
1493,2021-12-08,300Y,236
1494,2021-12-09,300Y,292
1495,2021-12-10,300Y,304
1496,2021-12-11,300Y,278
1497,2021-12-12,300Y,361
1498,2021-12-13,300Y,728
1499,2021-12-14,300Y,420
1500,2021-12-15,300Y,398
1501,2021-12-16,300Y,328
1502,2021-12-17,300Y,281
1503,2021-12-18,300Y,263
1504,2021-12-19,300Y,209
1505,2021-12-20,300Y,219
1506,2021-12-21,300Y,296
1507,2021-12-22,300Y,304
1508,2021-12-23,300Y,305
1509,2021-12-24,300Y,324
1510,2021-12-25,300Y,352
1511,2021-12-26,300Y,318
1512,2021-12-27,300Y,354
1513,2021-12-28,300Y,293
1514,2021-12-29,300Y,313
1515,2021-12-30,300Y,247
1516,2021-12-31,300Y,336
1517,2022-01-01,300Y,283
1518,2022-01-02,300Y,236
1519,2022-01-03,300Y,266
1520,2022-01-04,300Y,236
1521,2022-01-05,300Y,240
1522,2022-01-06,300Y,247
1523,2022-01-07,300Y,282
1524,2022-01-08,300Y,266
1525,2022-01-09,300Y,273
1526,2022-01-10,300Y,326
1527,2022-01-11,300Y,354
1528,2022-01-12,300Y,336
1529,2022-01-13,300Y,361
1530,2022-01-14,300Y,395
1531,2022-01-15,300Y,266
1532,2022-01-16,300Y,289
1533,2022-01-17,300Y,282
1534,2022-01-18,300Y,330
1535,2022-01-19,300Y,285
1536,2022-01-20,300Y,365
1537,2022-01-21,300Y,371
1538,2022-01-22,300Y,330
1539,2022-01-23,300Y,385
1540,2022-01-24,300Y,371
1541,2022-01-25,300Y,428
1542,2022-01-26,300Y,690
1543,2022-01-27,300Y,520
1544,2022-01-28,300Y,354
1545,2022-01-29,300Y,356
1546,2022-01-30,300Y,319
1547,2022-01-31,300Y,166
1548,2022-02-01,300Y,91
1549,2022-02-02,300Y,98
1550,2022-02-03,300Y,128
1551,2022-02-04,300Y,158
1552,2022-02-05,300Y,191
1553,2022-02-06,300Y,197
1554,2022-02-07,300Y,219
1555,2022-02-08,300Y,215
1556,2022-02-09,300Y,220
1557,2022-02-10,300Y,237
1558,2022-02-11,300Y,248
1559,2022-02-12,300Y,244
1560,2022-02-13,300Y,304
1561,2022-02-14,300Y,259
1562,2022-02-15,300Y,257
1563,2022-02-16,300Y,251
1564,2022-02-17,300Y,286
1565,2022-02-18,300Y,245
1566,2022-02-19,300Y,269
1567,2022-02-20,300Y,278
1568,2022-02-21,300Y,322
1569,2022-02-22,300Y,390
1570,2022-02-23,300Y,283
1571,2022-02-24,300Y,284
1572,2022-02-25,300Y,272
1573,2022-02-26,300Y,263
1574,2022-02-27,300Y,227
1575,2022-02-28,300Y,238
1576,2022-03-01,300Y,291
1577,2022-03-02,300Y,282
1578,2022-03-03,300Y,287
1579,2022-03-04,300Y,215
1580,2022-03-05,300Y,358
1581,2022-03-06,300Y,475
1582,2022-03-07,300Y,431
1583,2022-03-08,300Y,477
1584,2022-03-09,300Y,476
1585,2022-03-10,300Y,364
1586,2022-03-11,300Y,460
1587,2022-03-12,300Y,489
1588,2022-03-13,300Y,456
1589,2022-03-14,300Y,798
1590,2022-03-15,300Y,763
1591,2022-03-16,300Y,857
1592,2022-03-17,300Y,1372
1593,2022-03-18,300Y,1664
1594,2022-03-19,300Y,1532
1595,2022-03-20,300Y,1089
1596,2022-03-21,300Y,1735
1597,2022-03-22,300Y,1332
1598,2021-11-14,311Y,831122
1599,2021-11-15,311Y,734153
1600,2021-11-16,311Y,638993
1601,2021-11-17,311Y,544894
1602,2021-11-18,311Y,501982
1603,2021-11-19,311Y,553363
1604,2021-11-20,311Y,675929
1605,2021-11-21,311Y,499351
1606,2021-11-22,311Y,554383
1607,2021-11-23,311Y,542215
1608,2021-11-24,311Y,576379
1609,2021-11-25,311Y,577184
1610,2021-11-26,311Y,572623
1611,2021-11-28,311Y,486291
1612,2021-11-29,311Y,485660
1613,2021-11-30,311Y,510724
1614,2021-12-01,311Y,590120
1615,2021-12-02,311Y,570032
1616,2021-12-03,311Y,569775
1617,2021-12-04,311Y,527542
1618,2021-12-05,311Y,449611
1619,2021-12-06,311Y,529849
1620,2021-12-07,311Y,541228
1621,2021-12-08,311Y,566179
1622,2021-12-09,311Y,534466
1623,2021-12-10,311Y,401687
1624,2021-12-11,311Y,592285
1625,2021-12-12,311Y,538271
1626,2021-12-13,311Y,677619
1627,2021-12-14,311Y,708545
1628,2021-12-15,311Y,707169
1629,2021-12-16,311Y,590227
1630,2021-12-17,311Y,645350
1631,2021-12-18,311Y,556471
1632,2021-12-19,311Y,486672
1633,2021-12-20,311Y,514508
1634,2021-12-21,311Y,545307
1635,2021-12-22,311Y,581042
1636,2021-12-23,311Y,561834
1637,2021-12-24,311Y,513344
1638,2021-12-25,311Y,609460
1639,2021-12-26,311Y,513673
1640,2021-12-27,311Y,552125
1641,2021-12-28,311Y,571238
1642,2021-12-29,311Y,591066
1643,2021-12-30,311Y,601682
1644,2021-12-31,311Y,597400
1645,2022-01-01,311Y,527541
1646,2022-01-02,311Y,448193
1647,2022-01-03,311Y,427810
1648,2022-01-04,311Y,508267
1649,2022-01-05,311Y,554699
